ask_number, số tín chỉ đăng ký học tối thiểu đối với chương trình đào tạo chất lượng cao của mỗi kỳ học  không bao gồm các học phần ngoại ngữ  giáo dục thể chất  giáo dục quốc phòng – an ninh  kỹ năng bổ trợ  tự chọn tự do  , b, tối thiểu 16 tín
ask_number, số tín chỉ đăng ký học tối thiểu đối với chương trình đào tạo quốc tế của mỗi kỳ học  không bao gồm các học phần ngoại ngữ  giáo dục thể chất  giáo dục quốc phòng – an ninh  kỹ năng bổ trợ  tự chọn tự do  , b, tối thiểu 16 tín
ask_number, thời gian hoạt động giảng dạy và học tập của đơn vị đào tạo là, b, từ 7h – 21h hàng ngày
ask_number, thời gian của một tiết hoc là bao nhiêu phút, b, thời lượng một tiết là 50 phút
ask_number, thời gian thiết kế của khóa học đào tạo chính quy đối với chương trình đào tạo cử nhân là, b, chương trình đào tạo cử nhận gồm 8 học kỳ
ask_number, thời gian thiết kế của khóa học đào tạo chính quy đối với chương trình đào tạo kĩ sư là, b, chương trình đào tạo kĩ sư 9-10 học kỳ
ask_number, thời gian thiết kế của khóa học đào tạo chính quy đối với chương trình đào tạo dược sĩ là, b, chương trình đào tạo dược sĩ 10 học kỳ
ask_number, thời gian thiết kế của khóa học đào tạo chính quy đối với chương trình đào tạo bác sĩ là, b, chương trình đào tạo bác sĩ 12 học kỳ
ask_number, sinh viên phải hoàn thành bao nhiêu tín chỉ của học phần giáo dục thể chất, b, sinh viên phải hoàn thành 4 tín giáo dục thể chất
ask_number, thời gian học học phần giáo dục an ninh quốc phòng của sinh viên là, b, thời gian học giáo dục an ninh quốc phòng là 1 tháng
ask_number, đối với những sinh viên học bằng kép  thời gian kết thúc cả 2 chương trình đào tạo tối đa là, b, thời gian kết thúc đào tạo tối bằng kép là 6 năm
ask_number, điểm thưởng cho những công trình nghiên cứu khoa học của sinh viên đạt giải nhất cấp đại học quốc gia hà nội hoặc cấp bộ giáo dục và đào tạo là, b, 0 20 điểm đối với đạt giải nhất
ask_number, điểm thưởng cho những công trình nghiên cứu khoa học của sinh viên đạt giải nhì cấp đại học quốc gia hà nội hoặc cấp bộ giáo dục và đào tạo là, b, 0 15 điểm đối với đạt giải nhì
ask_number, điểm thưởng cho những công trình nghiên cứu khoa học của sinh viên đạt giải ba cấp đại học quốc gia hà nội hoặc cấp bộ giáo dục và đào tạo là, b, 0 10 điểm đối với đạt giải ba
ask_number, điểm thưởng cho những công trình nghiên cứu khoa học của sinh viên đạt giải khuyến khích cấp đại học quốc gia hà nội hoặc cấp bộ giáo dục và đào tạo là, b, 0 07 điểm
ask_number, tiêu chuẩn tình nguyện tốt trong nhóm tiêu chuẩn của danh hiệu sinh viên 5 tốt cấp trung ương quy định sinh viên phải tham gia ít nhất mấy ngày tình nguyện/năm, b, phải tham gia ít nhất 5 ngày
ask_number, sinh viên xếp loại xuất sắc khi nào, b, có điểm trung bình chung tích lũy từ 3 60 đến 4 00
ask_number, sinh viên xếp loại yếu có điểm trung bình chung khi nào, b, tích lũy đạt dưới 2 00 nhưng chưa thuộc trường hợp bị buộc thôi học.
ask_number, quy chế đào tạo của  đại học quốc gia hà nội quy định mỗi kì gồm bao nhiêu tuần, b, mỗi kì học chính có 15 tuần học và từ 3 đến 4 tuần thi 
ask_number, sinh viên xếp loại khá có điểm trung bình chung tích lũy là bao nhiêu, b, điểm trung bình tích lũy từ 2.5 đến 3.19
ask_number, Fuso có thể cho chúng tôi biết hiện nay ĐẠI HỌC QUỐC GIA HÀ NỘI có bao nhiêu đơn vị thành viên không, Vâng cảm ơn quý vị đặt câu hỏi, hiện nay ĐẠI HỌC QUỐC GIA HÀ NỘI là cơ quan ngang Bộ và là đại học đa ngành đa lĩnh vực, ĐẠI HỌC QUỐC GIA HÀ NỘI có 34 đơn vị thành viên trong đó có 7 trường đại học 5 khoa đào tạo đại học và sau đại học 2 trung tâm đào tạo và nghiên cứu 7 viện nghiên cứu 12 đơn vị phục vụ hoạt động tự chủ dưới sự điều hành của ĐẠI HỌC QUỐC GIA HÀ NỘI.
ask_number, Fuso có thể cho chúng tôi biết hiện  ĐẠI HỌC QUỐC GIA HÀ NỘI có bao nhiêu đơn vị thành viên không, Vâng cảm ơn quý vị đặt câu hỏi, hiện nay ĐẠI HỌC QUỐC GIA HÀ NỘI là cơ quan ngang Bộ và là đại học đa ngành đa lĩnh vực, ĐẠI HỌC QUỐC GIA HÀ NỘI có 34 đơn vị thành viên trong đó có 7 trường đại học 5 khoa đào tạo đại học và sau đại học 2 trung tâm đào tạo và nghiên cứu 7 viện nghiên cứu 12 đơn vị phục vụ hoạt động tự chủ dưới sự điều hành của ĐẠI HỌC QUỐC GIA HÀ NỘI.
ask_number, bạn có thể cho tôi biết hiện  ĐẠI HỌC QUỐC GIA HÀ NỘI có bao nhiêu đơn vị thành viên không, Vâng cảm ơn quý vị đặt câu hỏi, hiện nay ĐẠI HỌC QUỐC GIA HÀ NỘI là cơ quan ngang Bộ và là đại học đa ngành đa lĩnh vực, ĐẠI HỌC QUỐC GIA HÀ NỘI có 34 đơn vị thành viên trong đó có 7 trường đại học 5 khoa đào tạo đại học và sau đại học 2 trung tâm đào tạo và nghiên cứu 7 viện nghiên cứu 12 đơn vị phục vụ hoạt động tự chủ dưới sự điều hành của ĐẠI HỌC QUỐC GIA HÀ NỘI.
